file,nVertices,nFaces,position,aabbSize,angleX,angleY,angleZ,totalAngle,totalFlip
42.off,4164,8324,0.03151148930191994,1.5741121768951416,0.08962798863649368,0.11443017423152924,0.07118692994117737,0.2752451002597809,-1.0
43.off,3414,6824,0.051493849605321884,1.5768665075302124,0.1564325988292694,1.5595872402191162,1.5600711107254028,3.2760910987854004,-3.0
44.off,6288,12572,0.03855116292834282,1.6408674716949463,0.05252549797296524,1.5832258462905884,1.5832183361053467,3.2189698219299316,-1.0
45.off,5399,10794,0.048123739659786224,1.678057312965393,3.1360838413238525,1.5854811668395996,1.5561139583587646,6.277679443359375,-3.0
46.off,2394,4784,0.02360532060265541,1.9322201013565063,0.1933748573064804,2.9182815551757812,3.028951406478882,6.140607833862305,-1.0
47.off,2028,4052,0.006696403957903385,2.009453296661377,0.021757766604423523,1.5639286041259766,1.563901424407959,3.149587631225586,-1.0
48.off,5176,10348,0.009848106652498245,1.6828079223632812,0.07274436950683594,0.08203770965337753,0.04049839824438095,0.19528049230575562,-1.0
49.off,3110,6220,0.010580713860690594,1.8608003854751587,0.03026748262345791,0.06328489631414413,0.05558072403073311,0.14913310110569,1.0
50.off,7420,14836,0.015520810149610043,1.5505486726760864,3.1373867988586426,0.006294091697782278,3.136866331100464,6.280547142028809,1.0
51.off,2858,5712,0.021856358274817467,1.7790777683258057,0.013116573914885521,0.013043642975389957,0.001477407175116241,0.027637625113129616,-1.0
52.off,1554,3104,0.022518489509820938,1.9521889686584473,0.053764257580041885,3.0874271392822266,3.1332411766052246,6.27443265914917,-1.0
53.off,2496,4988,0.013029910624027252,1.9052239656448364,0.18169450759887695,0.21624331176280975,0.11792752891778946,0.5158653855323792,-1.0
54.off,7407,14810,0.023884302005171776,1.549620509147644,3.1290454864501953,1.5645473003387451,1.577048897743225,6.270641803741455,-1.0
55.off,2850,5696,0.021541006863117218,1.7449700832366943,3.1339666843414307,1.5720734596252441,1.5695431232452393,6.275583267211914,-3.0
56.off,8771,17538,0.005165578331798315,1.8667281866073608,1.5956125259399414,1.5461162328720093,3.0672826766967773,6.209011554718018,-1.0
57.off,7413,14822,0.023763742297887802,1.5489659309387207,3.1383697986602783,0.006326674483716488,3.1360585689544678,6.280755043029785,1.0
58.off,1857,3710,0.0036794254556298256,1.9724979400634766,3.1211891174316406,1.2410837411880493,1.9005929231643677,6.2628655433654785,1.0
59.off,2895,5786,0.008697060868144035,1.9124398231506348,0.02118743769824505,3.102715253829956,3.1088976860046387,6.232800483703613,-1.0
60.off,2375,4746,0.018818343058228493,1.9200009107589722,0.19747516512870789,2.9320883750915527,3.0708796977996826,6.200443267822266,-1.0
61.off,5400,10796,0.009819853119552135,2.264941692352295,1.5727989673614502,1.5687072277069092,3.05216383934021,6.193670272827148,1.0
62.off,5619,11234,0.018281452357769012,2.553689956665039,1.5699506998062134,1.5688620805740356,1.444656491279602,4.583469390869141,1.0
63.off,5519,11034,0.010974607430398464,2.650148391723633,1.571710467338562,1.5704175233840942,1.666954517364502,4.809082508087158,1.0
64.off,6797,13590,0.017450321465730667,2.448768377304077,1.5721566677093506,1.5721880197525024,0.0858231857419014,3.230168104171753,1.0
65.off,6448,12892,0.020363032817840576,2.4442567825317383,0.025128666311502457,0.002621288178488612,0.025084326043725014,0.05283427983522415,3.0
66.off,7739,15474,0.01078267116099596,2.261836528778076,0.03957205265760422,0.001051545375958085,0.039558395743370056,0.08018199354410172,1.0
67.off,7651,15298,0.015109950676560402,2.4464306831359863,0.044428080320358276,0.0009334608330391347,0.04441884905099869,0.08978039026260376,-1.0
68.off,5583,11162,0.017802001908421516,2.2988903522491455,1.4388575553894043,1.702719807624817,3.1072890758514404,6.248866081237793,1.0
69.off,6701,13398,0.004801653325557709,2.4010825157165527,1.530371904373169,1.6113646030426025,3.064901828765869,6.206638336181641,3.0
70.off,5631,11258,0.0029773127753287554,2.350989580154419,1.5699889659881592,1.5715830326080322,3.0953619480133057,6.236933708190918,3.0
71.off,5849,11694,0.010914689861238003,2.5880985260009766,0.0854099690914154,0.007773390505462885,0.08506103605031967,0.17824439704418182,3.0
72.off,5228,10452,0.00962901208549738,2.4811692237854004,1.5715558528900146,1.5715737342834473,0.047791123390197754,3.190920829772949,3.0
73.off,5109,10214,0.020516913384199142,2.545741319656372,1.5479263067245483,1.5937215089797974,3.0877411365509033,6.229389190673828,3.0
74.off,5044,10084,0.013430198654532433,2.417904853820801,1.5634657144546509,1.5781363248825073,3.0613348484039307,6.202937126159668,1.0
75.off,8679,17354,0.010563915595412254,2.4368324279785156,0.047113366425037384,3.1101856231689453,3.106431722640991,6.263731002807617,1.0
76.off,5923,11842,0.01672140322625637,2.39687180519104,0.06762461364269257,0.0019273387733846903,0.06761191785335541,0.13716387748718262,3.0
77.off,6587,13170,0.016974903643131256,2.5396649837493896,1.5690323114395142,1.5708338022232056,1.4866256713867188,4.626491546630859,3.0
78.off,7470,14936,0.015527009963989258,2.638596773147583,3.0351669788360596,3.1409099102020264,0.10642401874065399,6.282500743865967,3.0
79.off,6689,13374,0.011073472909629345,2.5728485584259033,2.080507516860962,2.081871509552002,0.06984523683786392,4.232224464416504,3.0
80.off,7351,14698,0.00904654711484909,2.5265002250671387,2.743126153945923,0.39448845386505127,3.084714889526367,6.222329616546631,1.0
81.off,6370,12736,0.011427334509789944,2.160588026046753,1.5874395370483398,1.529949426651001,2.8367221355438232,5.954111099243164,-3.0
82.off,8299,16594,0.008228047750890255,2.3126494884490967,1.5438237190246582,1.5438709259033203,0.20477919280529022,3.292473793029785,1.0
83.off,6376,12748,0.012185739353299141,2.2550265789031982,1.5541318655014038,1.5487390756607056,0.13650789856910706,3.2393789291381836,-3.0
84.off,6850,13696,0.012900744564831257,2.1709771156311035,1.566348910331726,1.5827653408050537,0.33912235498428345,3.488236427307129,1.0
85.off,8388,16772,0.016957195475697517,2.1510159969329834,1.3216781616210938,1.3245435953140259,0.10453720390796661,2.7507588863372803,-1.0
86.off,7038,14072,0.017488285899162292,2.1081056594848633,1.5747238397598267,1.3956148624420166,1.4784269332885742,4.448765754699707,-1.0
87.off,7470,14936,0.0057943761348724365,2.3708465099334717,1.543926477432251,1.5263500213623047,0.1943863332271576,3.264662742614746,-1.0
88.off,8210,16416,0.012174239382147789,2.5771772861480713,1.5313228368759155,1.6093065738677979,3.024322986602783,6.164952278137207,1.0
89.off,7654,15304,0.00459924666211009,2.1752946376800537,1.5890495777130127,1.5498570203781128,3.0500166416168213,6.188922882080078,-1.0
90.off,7877,15750,0.01361087616533041,2.286140203475952,1.579148769378662,1.5785188674926758,0.035499125719070435,3.193166732788086,-1.0
91.off,8640,17276,0.009371026419103146,2.3039462566375732,1.5627975463867188,1.562729001045227,0.04651021212339401,3.172036647796631,1.0
92.off,5867,11730,0.01723244972527027,2.2120678424835205,1.572425365447998,1.5728962421417236,3.0406486988067627,6.185970306396484,-1.0
93.off,8216,16432,0.02032948099076748,2.5035030841827393,1.5668058395385742,1.574177861213684,2.9814958572387695,6.122479438781738,-1.0
94.off,7236,14468,0.012487802654504776,2.3641793727874756,2.6407527923583984,1.3793585300445557,1.8267093896865845,5.84682035446167,-1.0
95.off,7355,14706,0.017780030146241188,2.1881189346313477,1.376349925994873,1.3731669187545776,0.10451872646808624,2.8540356159210205,1.0
96.off,8504,17004,0.008431743830442429,2.3088951110839844,2.0098531246185303,2.0730457305908203,0.40594637393951416,4.488845348358154,-1.0
97.off,8167,16330,0.009211959317326546,2.0490927696228027,1.6686915159225464,1.6691457033157349,0.03079187124967575,3.368628978729248,-3.0
98.off,6154,12304,0.011987533420324326,2.2264044284820557,1.5591051578521729,1.5306816101074219,0.26603272557258606,3.3558194637298584,-3.0
99.off,6881,13758,0.008445235900580883,2.2904677391052246,1.562002182006836,1.5491502285003662,0.32298585772514343,3.434138298034668,-1.0
100.off,8064,16124,0.008460582233965397,2.1323182582855225,1.5515633821487427,1.3982980251312256,1.4657793045043945,4.415640830993652,-1.0
101.off,8499,16998,0.009024922735989094,1.9862014055252075,1.1009578704833984,1.5746893882751465,1.561245083808899,4.236892223358154,1.0
102.off,15724,31456,0.010863594710826874,2.3356566429138184,1.9095478057861328,1.57198965549469,0.8544015288352966,4.335938930511475,-1.0
103.off,9652,19304,0.009177718311548233,2.0518383979797363,1.101628303527832,1.567441463470459,1.5298192501068115,4.198888778686523,1.0
104.off,8653,17306,0.011797104962170124,1.9568332433700562,1.5750281810760498,1.6797505617141724,1.2898415327072144,4.544620513916016,1.0
105.off,9261,18530,0.008544785901904106,1.9010380506515503,1.569238305091858,1.7035889625549316,1.2828471660614014,4.5556745529174805,-1.0
106.off,14052,28104,0.012805731035768986,2.0935306549072266,0.8120071887969971,3.0649020671844482,2.32696533203125,6.203874588012695,-3.0
107.off,11421,22854,0.028958143666386604,2.3525583744049072,1.762473225593567,1.598994255065918,2.315047025680542,5.676514625549316,1.0
108.off,10500,21008,0.022451523691415787,2.366492509841919,1.3533395528793335,1.5975096225738525,2.3869240283966064,5.337773323059082,-1.0
109.off,10301,20602,0.013910345733165741,1.8525338172912598,1.5651472806930542,1.5751843452453613,2.4640848636627197,5.604416847229004,-1.0
110.off,8456,16920,0.031690992414951324,1.9185861349105835,1.5912202596664429,1.5830167531967163,0.4448627829551697,3.6190998554229736,-1.0
111.off,8050,16100,0.03557370975613594,1.9500443935394287,1.5902701616287231,1.5811378955841064,0.44316884875297546,3.614577054977417,-1.0
112.off,13628,27256,0.010320312343537807,1.909672737121582,1.5724594593048096,1.573066234588623,2.3887624740600586,5.53428840637207,-1.0
113.off,10748,21500,0.034265704452991486,1.923293948173523,1.0821303129196167,1.611039638519287,1.5549461841583252,4.248116493225098,-1.0
114.off,5794,11588,0.06585246324539185,1.700211524963379,1.5719915628433228,1.9225778579711914,1.5569730997085571,5.051542282104492,-1.0
115.off,10043,20086,0.0355464443564415,1.9571664333343506,1.110107660293579,1.611250400543213,1.552918791770935,4.2742767333984375,-1.0
116.off,13463,26926,0.006280895322561264,2.176006317138672,1.5587371587753296,1.5689042806625366,0.6521760821342468,3.779817581176758,1.0
117.off,14372,28744,0.01828058809041977,2.0918073654174805,1.5664608478546143,1.570615291595459,2.628767728805542,5.765843868255615,3.0
118.off,9153,18306,0.01416153647005558,1.9777443408966064,1.1141972541809082,1.572561502456665,1.564805507659912,4.251564025878906,1.0
119.off,12326,24652,0.007604336366057396,2.065011501312256,1.5724660158157349,2.054286241531372,1.661171793937683,5.287924289703369,1.0
120.off,10121,20242,0.02697744220495224,2.010495901107788,1.5674176216125488,1.570885181427002,2.88550066947937,6.0238037109375,-1.0
121.off,5944,11888,0.01502214279025793,2.525578022003174,0.2365528643131256,2.9047770500183105,3.1119844913482666,6.25331449508667,-3.0
122.off,7251,14498,0.01135928649455309,2.476370334625244,0.04794377461075783,3.117987632751465,3.0998361110687256,6.265767574310303,1.0
123.off,15493,30982,0.01727166771888733,2.1768171787261963,2.781747579574585,1.8512089252471924,1.2467674016952515,5.879724025726318,-1.0
124.off,3101,6198,0.039645757526159286,2.4044265747070312,1.1765459775924683,1.184451699256897,0.12438969314098358,2.4853873252868652,1.0
125.off,1343,2682,0.1706402450799942,1.675220012664795,1.550673007965088,1.086470603942871,1.145024299621582,3.782167911529541,1.0
126.off,6325,12646,0.004595599602907896,2.564898729324341,1.565887451171875,1.364787220954895,1.7652112245559692,4.69588565826416,1.0
127.off,11906,23808,0.00557243637740612,2.4394149780273438,0.9580537676811218,0.9753533005714417,0.2755753695964813,2.208982467651367,-1.0
128.off,6164,12324,0.008307809941470623,2.236701011657715,1.9211779832839966,1.627114176750183,1.3707873821258545,4.919079780578613,-1.0
129.off,6144,12284,0.007269761990755796,2.5418713092803955,2.753603935241699,2.7681334018707275,0.1082414984703064,5.629978656768799,1.0
130.off,7747,15490,0.012859871610999107,2.3589324951171875,1.1966813802719116,1.1890069246292114,0.1282833367586136,2.5139715671539307,1.0
131.off,11051,22098,0.0015398794785141945,2.3460159301757812,1.4577494859695435,2.904371500015259,1.6557546854019165,6.017875671386719,-1.0
132.off,7812,15620,0.11623702943325043,2.071997880935669,1.5640839338302612,0.15316402912139893,1.564549207687378,3.281797170639038,-1.0
133.off,10466,20932,0.033289581537246704,2.2853844165802,1.2728782892227173,2.7889668941497803,1.8558751344680786,5.917720317840576,1.0
134.off,10932,21860,0.0075658452697098255,2.3784196376800537,1.7113451957702637,1.706312894821167,0.10029439628124237,3.5179524421691895,-1.0
135.off,15201,30398,0.016350027173757553,2.204840660095215,1.664445161819458,1.6625590324401855,0.07829749584197998,3.405301570892334,1.0
136.off,14126,28248,0.011715391650795937,2.1714096069335938,0.728331983089447,2.4117307662963867,3.0936620235443115,6.233724594116211,-3.0
137.off,9124,18244,0.021716251969337463,2.006359100341797,0.464766263961792,2.369830369949341,2.4907753467559814,5.325371742248535,-3.0
138.off,9594,19184,0.014968855306506157,2.2071220874786377,0.043561436235904694,1.0177209377288818,1.0166102647781372,2.077892780303955,-3.0
139.off,8017,16030,0.009010146372020245,2.1608622074127197,2.705406427383423,0.43909752368927,3.090083122253418,6.2345871925354,1.0
140.off,9200,18396,0.010002514347434044,2.4115116596221924,0.6023365259170532,2.530717134475708,2.999011754989624,6.132065773010254,3.0
141.off,13926,27848,0.013578053563833237,2.180177688598633,3.1394262313842773,0.06331481784582138,3.0782599449157715,6.281001091003418,3.0
142.off,9802,19600,0.0003216175246052444,2.24453067779541,3.1409616470336914,1.5690803527832031,1.5725123882293701,6.282554626464844,-1.0
143.off,9270,18536,0.0005369927966967225,2.243419885635376,3.1408913135528564,1.572334885597229,1.5692576169967651,6.28248405456543,-1.0
144.off,15082,30160,0.0002224511408712715,2.5939533710479736,3.136941432952881,1.568357229232788,1.5732370615005493,6.27853536605835,1.0
145.off,13206,26408,0.04595840349793434,2.046652317047119,0.11652201414108276,1.5838346481323242,1.586135983467102,3.2864928245544434,-3.0
146.off,13714,27424,0.009899917058646679,2.255324602127075,1.3764361143112183,1.5724869966506958,1.573677659034729,4.5226006507873535,1.0
147.off,13705,27406,0.02080404758453369,2.4051671028137207,0.009728753939270973,1.5743318796157837,1.5743792057037354,3.158439874649048,-1.0
148.off,13375,26746,0.021257786080241203,2.8480725288391113,0.6196992993354797,1.5702743530273438,1.5711392164230347,3.761112689971924,-1.0
149.off,13588,27172,0.008574957959353924,2.844111919403076,0.08223871141672134,1.5706204175949097,1.5707186460494995,3.2235777378082275,1.0
150.off,13579,27154,0.01299313548952341,1.7400661706924438,1.5625101327896118,1.5483862161636353,1.574058175086975,4.684954643249512,-1.0
151.off,12696,25388,0.0013698511756956577,1.9836604595184326,1.5569056272506714,1.5711177587509155,1.5719192028045654,4.699942588806152,1.0
152.off,10543,21082,0.00037813777453266084,1.905083179473877,1.5703707933425903,1.534055233001709,1.5695734024047852,4.673999309539795,-3.0
153.off,13581,27158,0.012783116661012173,2.072930335998535,1.5690995454788208,1.5690786838531494,0.007839933969080448,3.1460182666778564,-3.0
154.off,13929,27854,0.006471253000199795,2.401843547821045,0.22828610241413116,0.3521091043949127,0.26822707056999207,0.8486223220825195,1.0
155.off,14384,28764,0.014234645292162895,2.5577666759490967,0.01496706623584032,1.583046555519104,1.5830053091049194,3.181018829345703,-3.0
156.off,10100,20196,0.005749838892370462,2.308541774749756,0.5702378153800964,1.5464540719985962,1.5515271425247192,3.6682190895080566,-1.0
157.off,13883,27762,0.019035913050174713,2.8565616607666016,0.12079062312841415,1.5691841840744019,1.5694218873977661,3.259396553039551,1.0
158.off,14587,29170,0.002513754880055785,2.1146302223205566,0.9873329401016235,1.3943538665771484,1.4678977727890015,3.8495845794677734,1.0
159.off,13930,27856,0.01729443483054638,2.1139326095581055,1.5888713598251343,1.5888595581054688,0.005372941959649324,3.1831040382385254,-1.0
160.off,10082,20160,0.003406764939427376,1.9493848085403442,1.5357205867767334,1.6058892011642456,3.119385004043579,6.260994911193848,-3.0
161.off,13826,27648,0.0034530162811279297,2.246227502822876,1.5380291938781738,1.5383169651031494,0.037346601486206055,3.1136927604675293,1.0
162.off,10096,20188,0.00353199802339077,2.3320510387420654,1.5107066631317139,1.4915279150009155,0.45040905475616455,3.452643394470215,1.0
163.off,10879,21758,0.003460338106378913,2.3748350143432617,1.5874216556549072,1.5599093437194824,0.25348153710365295,3.4008126258850098,1.0
164.off,14509,29014,0.003949153237044811,2.2648961544036865,1.5075666904449463,1.5033745765686035,0.09254048764705658,3.1034817695617676,1.0
165.off,10233,20462,0.004665025044232607,2.28497314453125,1.618606686592102,1.6025434732437134,0.4135478734970093,3.634697914123535,3.0
166.off,11090,22176,0.004167953040450811,2.397599220275879,1.6261266469955444,1.6104745864868164,0.2659817039966583,3.5025830268859863,3.0
167.off,12647,25290,0.0026477063074707985,2.3096861839294434,1.5083229541778564,1.505756139755249,0.07180024683475494,3.085879325866699,1.0
168.off,10752,21500,0.004900697153061628,2.2994980812072754,1.526939868927002,1.6175341606140137,3.0380020141601562,6.182476043701172,1.0
169.off,12561,25118,0.0020418099593371153,2.4803125858306885,1.5933178663253784,1.5931068658828735,0.04472244903445244,3.231147289276123,-1.0
170.off,12500,24996,0.0030240677297115326,2.3807735443115234,1.5219250917434692,1.6189712285995483,3.094265937805176,6.235162258148193,-1.0
171.off,14905,29806,0.005029246211051941,2.2655935287475586,1.5390262603759766,1.5441927909851074,0.16970257461071014,3.2529215812683105,3.0
172.off,10141,20278,0.0031739657279103994,2.3824269771575928,1.502939224243164,1.470485806465149,0.48031336069107056,3.453738212585449,1.0
173.off,13867,27730,0.0027922687586396933,2.044537305831909,1.5541305541992188,1.5342750549316406,0.24556709825992584,3.333972692489624,3.0
174.off,12831,25658,0.007616971153765917,2.3049073219299316,1.6011675596237183,1.541750431060791,3.0365238189697266,6.179441928863525,3.0
175.off,9480,18956,0.0062256138771772385,2.39225435256958,1.6362348794937134,1.5136007070541382,2.9306082725524902,6.080443859100342,1.0
176.off,12500,24996,0.0034257753286510706,2.3588736057281494,1.6823047399520874,1.4554789066314697,2.976177930831909,6.113961219787598,1.0
177.off,12543,25082,0.008739199489355087,2.2628214359283447,1.5430270433425903,1.6033145189285278,2.9218177795410156,6.068159103393555,3.0
178.off,12175,24346,0.006021854467689991,2.1737773418426514,1.5468897819519043,1.5762755870819092,0.24363820254802704,3.3668036460876465,1.0
179.off,13324,26644,0.005867924075573683,2.308908700942993,1.447270393371582,1.4543776512145996,0.1341777890920639,3.035825729370117,1.0
180.off,9548,19092,0.007862521335482597,2.255429267883301,1.5735440254211426,1.5674455165863037,3.1041083335876465,6.245098114013672,-1.0
181.off,7242,14480,0.024436114355921745,2.241534471511841,1.5592665672302246,1.891648292541504,1.6611928939819336,5.112107753753662,-1.0
182.off,10283,20562,0.013992414809763432,2.305769920349121,1.855018138885498,1.4965523481369019,2.039663314819336,5.391233921051025,-1.0
183.off,11413,22822,0.05416633561253548,2.5818073749542236,1.8608678579330444,1.861893653869629,0.049400120973587036,3.7721617221832275,-1.0
184.off,4685,9366,0.11440803855657578,2.083148717880249,1.7810661792755127,2.73944354057312,1.385201334953308,5.9057111740112305,-1.0
185.off,2489,4974,0.18851570785045624,1.9707365036010742,1.6735119819641113,1.8052716255187988,1.5717089176177979,5.050492286682129,-1.0
186.off,6607,13210,0.08383303880691528,2.194777011871338,1.5564848184585571,1.374880075454712,1.5573173761367798,4.488682270050049,1.0
187.off,7628,15256,0.01960292086005211,2.250113010406494,1.559706449508667,1.2494250535964966,1.4793585538864136,4.288490295410156,1.0
188.off,8603,17202,0.05851283669471741,2.429433584213257,1.6996846199035645,1.6018460988998413,0.4454851448535919,3.747015953063965,1.0
189.off,14084,28164,0.007956800982356071,2.2463254928588867,0.6484208703041077,2.2896230220794678,2.5383520126342773,5.476395606994629,-1.0
190.off,7500,14996,0.014495695941150188,2.0509684085845947,1.7698477506637573,1.3997639417648315,2.904937744140625,6.074549674987793,3.0
191.off,13766,27528,0.018050389364361763,2.46989107131958,1.9801081418991089,1.5276916027069092,2.0353405475616455,5.543140411376953,1.0
192.off,6991,13978,0.005795977544039488,2.2228291034698486,1.6180766820907593,1.5692604780197144,2.634859085083008,5.822196006774902,3.0
193.off,7314,14624,0.008641204796731472,1.8747364282608032,1.48110830783844,1.4735336303710938,0.14222945272922516,3.0968713760375977,3.0
194.off,8471,16938,0.014194762334227562,2.035318374633789,1.5796390771865845,1.6168599128723145,2.5971460342407227,5.793644905090332,1.0
195.off,8524,17044,0.007927268743515015,1.985565423965454,1.5902854204177856,1.5146872997283936,0.3921201825141907,3.4970929622650146,1.0
196.off,7112,14220,0.010501649230718613,2.099919319152832,1.2431766986846924,1.2039293050765991,0.3226630389690399,2.7697689533233643,3.0
197.off,7553,15102,0.007749855052679777,1.9685945510864258,1.537826657295227,1.7028425931930542,1.244670033454895,4.485339164733887,1.0
198.off,9564,19124,0.001902430085465312,2.127495050430298,1.5270639657974243,1.6475090980529785,1.5301223993301392,4.704695224761963,-3.0
199.off,8647,17290,0.0009132868726737797,2.169337034225464,1.5540801286697388,1.566238284111023,0.15609420835971832,3.2764127254486084,-1.0
200.off,1515,3026,0.11665153503417969,2.2593162059783936,1.8362253904342651,1.7797712087631226,0.35832536220550537,3.9743218421936035,1.0
201.off,4487,8970,0.00805036909878254,2.1948442459106445,1.8702478408813477,1.5693459510803223,1.563886284828186,5.003479957580566,-1.0
202.off,4491,8978,0.007921701297163963,2.1966984272003174,1.8321747779846191,1.5694818496704102,1.5640870332717896,4.965743541717529,-1.0
203.off,3906,7808,0.01242842897772789,2.1873326301574707,1.7940269708633423,1.5647249221801758,1.564316987991333,4.923069000244141,-1.0
204.off,4407,8810,0.010962766595184803,2.2225894927978516,2.8622794151306152,1.5617526769638062,1.579967975616455,6.004000186920166,3.0
205.off,4478,8952,0.003988559357821941,2.273913621902466,1.7613475322723389,1.5603793859481812,1.5706270933151245,4.8923540115356445,1.0
206.off,4794,9584,0.00648216949775815,2.2126259803771973,1.4665933847427368,1.572137713432312,1.5652796030044556,4.604010581970215,-1.0
207.off,5202,10400,0.0037237873766571283,2.244333028793335,1.579448938369751,1.5698745250701904,1.5716865062713623,4.721010208129883,-1.0
208.off,6104,12204,0.0038138304371386766,2.2067627906799316,0.1449722945690155,1.5666768550872803,1.5667810440063477,3.278430223464966,-1.0
